Datetime, WindSpeed, WindGust_10min, WindSpeed_10min, WindSpeed_1min, WindDir_1min, WindDir_10min  
2023-07-18 16:02:38:816103,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:39:160269,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:39:504292,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:39:847292,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:40:192502,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:40:535450,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:40:882218,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:41:227218,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:41:570218,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:41:915166,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:42:268218,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:42:611218,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:42:956471,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:43:303988,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:43:648298,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:43:991258,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:44:337550,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:44:684550,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:45:027511,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:45:370740,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:45:712740,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:46:061741,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:46:404740,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:46:753741,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:47:100775,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:47:449866,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:47:792989,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:48:138373,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:48:480498,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:48:849573,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:49:192551,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:49:535551,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:49:878550,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:50:221551,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:50:565550,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:50:912550,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:51:255551,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:51:598551,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:51:941550,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:52:292551,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:52:634845,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:52:977041,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:53:319165,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:53:667164,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:54:009215,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:54:352633,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:54:712809,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:55:055932,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:55:398695,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:55:742239,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:56:085239,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:56:438362,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:56:785362,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:57:132450,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:57:475378,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:57:818339,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:58:199503,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:58:542503,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:58:887503,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:59:229629,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:59:575578,0.0,2.5,0.0,0.0,185,185
2023-07-18 16:02:59:921629,0.0,2.5,0.0,0.0,185,185
